WONUM,ASSETNUM,LINE,HNATOTALDT,HNACOMMODITY,FAILURECODE,PROBLEM_CODE,CAUSE_CODE,REMEDY_CODE,LEAD,SUPERVISOR,LABOR_COUNT,LABORHOURS,dt<=5,SHIFT,CREW,DATE,WEEKDAYNUM,ISWEEKEND
WONUM_1156,ASSET_002,LINE_004,12,CLAMP,MECHANICAL,LOOSENESS,OPERATIONREL,RESET,LEAD_043,SUP_009,1.0,0.25,0,2,1,2024-03-08,6,0
WONUM_1094,ASSET_010,LINE_004,15,SWITCH,MECHANICAL,STICKING,OPERATIONREL,RESET,LEAD_043,SUP_009,1.0,0.5,0,2,0,2024-03-08,6,0
WONUM_1297,ASSET_006,LINE_002,120,CYLINDER,PNEUMATIC,LEAKAGE,MISC,REPLACE,LEAD_018,SUP_009,2.0,5.0,0,3,0,2024-03-09,7,1
WONUM_238,ASSET_006,LINE_002,1,SWITCH,MECHANICAL,STICKING,MISC,RESET,LEAD_015,SUP_007,1.0,0.1666666666666666,1,3,0,2024-03-09,7,1
WONUM_1701,ASSET_008,LINE_002,120,SWITCH,MECHANICAL,STICKING,MISC,ADJUST,LEAD_015,SUP_007,3.0,3.75,0,3,0,2024-03-09,7,1
WONUM_1757,ASSET_009,LINE_001,30,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,MISC,REPAIR,LEAD_013,SUP_002,2.0,1.5,0,2,1,2024-03-09,7,1
WONUM_1622,ASSET_006,LINE_002,15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,RESET,LEAD_023,SUP_010,2.0,2.0,0,1,1,2024-03-10,1,1
WONUM_021,ASSET_009,LINE_001,15,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,RESET,LEAD_023,SUP_010,2.0,2.0,0,1,1,2024-03-10,1,1
WONUM_1139,ASSET_010,LINE_004,90,SWITCH,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,LEAD_027,SUP_009,1.0,0.5,0,2,0,2024-03-10,1,1
WONUM_1253,ASSET_002,LINE_004,108,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_043,SUP_009,3.0,4.5,0,2,0,2024-03-10,1,1
WONUM_1771,ASSET_005,LINE_002,30,MOTOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_018,SUP_009,2.0,1.5,0,3,0,2024-03-11,2,0
WONUM_105,ASSET_009,LINE_001,30,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_010,SUP_003,2.0,2.0,0,1,1,2024-03-11,2,0
WONUM_312,ASSET_002,LINE_004,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,LEAD_035,SUP_010,4.0,2.0,0,3,0,2024-03-12,3,0
WONUM_1167,ASSET_002,LINE_004,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,LEAD_035,SUP_010,2.0,0.5,0,3,0,2024-03-12,3,0
WONUM_822,ASSET_002,LINE_004,265,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_042,SUP_003,2.0,9.333333333333334,0,3,0,2024-03-12,3,0
WONUM_1123,ASSET_009,LINE_001,30,OTHER,EXTERNALINFL,MISALIGNMENT,MISC,RESET,LEAD_010,SUP_003,2.0,2.0,0,3,0,2024-03-12,3,0
WONUM_866,ASSET_008,LINE_002,128,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,4.0,0,3,0,2024-03-12,3,0
WONUM_1061,ASSET_008,LINE_002,5,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.0166666666666666,1,1,1,2024-03-12,3,0
WONUM_633,ASSET_002,LINE_004,4,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_033,SUP_003,1.0,0.0833333333333333,1,1,1,2024-03-12,3,0
WONUM_435,ASSET_009,LINE_001,90,WIRE,ELECTRICAL,SHORTCIRCUIT,MISC,REPAIR,LEAD_010,SUP_003,2.0,4.0,0,1,1,2024-03-12,3,0
WONUM_1837,ASSET_006,LINE_002,15,PROGRAM,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_012,SUP_010,2.0,1.0,0,2,0,2024-03-12,3,0
WONUM_477,ASSET_009,LINE_001,180,CYLINDER,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_036,SUP_010,4.0,7.5,0,3,0,2024-03-13,4,0
WONUM_1332,ASSET_002,LINE_004,22,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_040,SUP_002,2.0,0.8333333333333334,0,3,0,2024-03-13,4,0
WONUM_033,ASSET_002,LINE_004,10,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_040,SUP_002,1.0,0.0833333333333333,0,1,1,2024-03-13,4,0
WONUM_487,ASSET_002,LINE_004,63,VALVE,PNEUMATIC,LEAKAGE,MISC,REPLACE,LEAD_040,SUP_002,2.0,2.0,0,1,1,2024-03-13,4,0
WONUM_892,ASSET_002,LINE_004,25,SWITCH,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,LEAD_028,SUP_009,3.0,1.25,0,2,1,2024-03-13,4,0
WONUM_397,ASSET_010,LINE_004,12,CLAMP,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,RESET,LEAD_043,SUP_009,2.0,0.5,0,3,0,2024-03-13,4,0
WONUM_833,ASSET_008,LINE_002,15,ARM TOOLING,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_034,SUP_002,1.0,0.5,0,3,0,2024-03-14,5,0
WONUM_622,ASSET_002,LINE_004,155,VALVE,PNEUMATIC,OPEROUTOFSPEC,FABINSTALLREL,REPLACE,LEAD_043,SUP_009,4.0,11.0,0,2,0,2024-03-14,5,0
WONUM_794,ASSET_002,LINE_004,0,SENSOR,HYDRAULIC,LOWFLUIDLVL,OPERATIONREL,INVESTIGATE,LEAD_043,SUP_009,1.0,0.0333333333333333,1,2,0,2024-03-14,5,0
WONUM_805,ASSET_002,LINE_004,10,BUSHING,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,LEAD_033,SUP_003,2.0,0.4166666666666666,0,3,0,2024-03-15,6,0
WONUM_299,ASSET_002,LINE_004,620,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,ADJUST,LEAD_033,SUP_003,8.0,97.0,0,1,1,2024-03-15,6,0
WONUM_1860,ASSET_001,LINE_002,30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,2.0,1.3333333333333333,0,1,1,2024-03-15,6,0
WONUM_013,ASSET_002,LINE_004,1,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_019,SUP_010,1.0,0.0166666666666666,1,2,0,2024-03-15,6,0
WONUM_727,ASSET_002,LINE_004,95,SWITCH,MATERIAL,BREAKAGE,MISC,CLEAN,LEAD_020,SUP_010,3.0,6.0,0,2,0,2024-03-17,1,1
WONUM_1794,ASSET_009,LINE_001,10,OTHER,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_001,SUP_010,1.0,0.25,0,3,0,2024-03-18,2,0
WONUM_426,ASSET_006,LINE_002,60,VALVE,MECHANICAL,STICKING,MISC,REPLACE,LEAD_018,SUP_009,2.0,1.0,0,1,1,2024-03-18,2,0
WONUM_440,ASSET_002,LINE_004,45,SWITCH,ELECTRICAL,FAULTPWRVOLT,DESIGNREL,REPLACE,LEAD_028,SUP_009,1.0,0.75,0,1,1,2024-03-18,2,0
WONUM_241,ASSET_004,LINE_003,20,DIE REST,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,3.0,2.25,0,1,1,2024-03-18,2,0
WONUM_1606,ASSET_008,LINE_002,115,VALVE,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,LEAD_018,SUP_009,2.0,4.0,0,1,1,2024-03-18,2,0
WONUM_419,ASSET_002,LINE_004,17,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_040,SUP_002,3.0,1.0,0,2,0,2024-03-18,2,0
WONUM_124,ASSET_003,LINE_002,30,CONNECTOR,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_038,SUP_002,5.0,4.5,0,2,0,2024-03-18,2,0
WONUM_096,ASSET_008,LINE_002,45,VALVE,MECHANICAL,LOOSENESS,MISC,ADJUST,LEAD_030,SUP_002,2.0,2.0,0,3,0,2024-03-19,3,0
WONUM_1308,ASSET_002,LINE_004,15,FITTING,PNEUMATIC,LEAKAGE,OPERATIONREL,REPLACE,LEAD_027,SUP_009,1.0,0.3333333333333333,0,1,1,2024-03-19,3,0
WONUM_1979,ASSET_005,LINE_002,90,MOTOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,2.0,5.0,0,3,0,2024-03-20,4,0
WONUM_1516,ASSET_002,LINE_004,69,CHUCK,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,REPAIR,LEAD_006,SUP_003,2.0,2.0,0,3,0,2024-03-20,4,0
WONUM_1555,ASSET_007,LINE_002,30,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,2.0,1.5,0,1,1,2024-03-20,4,0
WONUM_138,ASSET_003,LINE_002,15,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,LEAD_031,SUP_003,2.0,1.0,0,1,1,2024-03-20,4,0
WONUM_1392,ASSET_010,LINE_004,10,SWITCH,MATERIAL,BREAKAGE,MISC,CLEAN,LEAD_020,SUP_010,3.0,1.5,0,2,0,2024-03-20,4,0
WONUM_1791,ASSET_002,LINE_004,63,CHAIN,MECHANICAL,STICKING,MISC,CLEAN,LEAD_033,SUP_003,3.0,3.0,0,1,1,2024-03-21,5,0
WONUM_1602,ASSET_002,LINE_004,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_033,SUP_003,1.0,0.3333333333333333,0,1,1,2024-03-21,5,0
WONUM_852,ASSET_005,LINE_002,60,MOTOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_018,SUP_009,2.0,1.1666666666666667,0,1,1,2024-03-22,6,0
WONUM_690,ASSET_006,LINE_002,719,CLAMP,MECHANICAL,LOOSENESS,MISC,REPAIR,LEAD_018,SUP_009,3.0,12.0,0,2,1,2024-03-22,6,0
WONUM_1838,ASSET_006,LINE_002,300,DRAW OUT ASSY,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,LEAD_034,SUP_002,2.0,18.0,0,3,0,2024-03-23,7,1
WONUM_195,ASSET_004,LINE_003,27,DIE REST,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,1.0,0.65,0,3,0,2024-03-23,7,1
WONUM_929,ASSET_002,LINE_004,6,SENSOR,MECHANICAL,STICKING,OPERATIONREL,RESET,LEAD_043,SUP_009,3.0,1.5,0,1,1,2024-03-23,7,1
WONUM_1360,ASSET_010,LINE_004,10,RAIL,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_027,SUP_009,4.0,1.3333333333333333,0,1,1,2024-03-23,7,1
WONUM_1415,ASSET_002,LINE_004,10,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_027,SUP_009,1.0,0.3333333333333333,0,1,1,2024-03-23,7,1
WONUM_1031,ASSET_002,LINE_004,20,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,LEAD_044,SUP_002,2.0,1.0,0,3,0,2024-03-24,1,1
WONUM_696,ASSET_002,LINE_004,18,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,RESET,LEAD_040,SUP_002,2.0,0.8333333333333334,0,3,0,2024-03-25,2,0
WONUM_524,ASSET_009,LINE_001,45,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_038,SUP_002,2.0,4.0,0,3,0,2024-03-25,2,0
WONUM_860,ASSET_002,LINE_004,57,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,LEAD_044,SUP_002,4.0,4.0,0,3,0,2024-03-25,2,0
WONUM_1705,ASSET_002,LINE_004,45,SWITCH,MATERIAL,WEAR,MISC,CLEAN,LEAD_020,SUP_010,3.0,2.25,0,1,1,2024-03-25,2,0
WONUM_671,ASSET_004,LINE_003,45,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_019,SUP_010,2.0,1.5,0,1,1,2024-03-25,2,0
WONUM_724,ASSET_006,LINE_002,30,PROGRAM,EXTERNALINFL,MISALIGNMENT,MISC,RESET,LEAD_012,SUP_010,3.0,3.0,0,1,1,2024-03-25,2,0
WONUM_1354,ASSET_002,LINE_004,75,SWITCH,PNEUMATIC,POORFILTRA,MISC,RESET,LEAD_020,SUP_010,2.0,2.0,0,2,1,2024-03-25,2,0
WONUM_827,ASSET_009,LINE_001,7,OTHER,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,LEAD_021,SUP_003,1.0,0.5,0,2,1,2024-03-25,2,0
WONUM_347,ASSET_002,LINE_004,70,BRACKET,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_027,SUP_009,1.0,1.5,0,3,0,2024-03-26,3,0
WONUM_1131,ASSET_002,LINE_004,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_011,SUP_010,3.0,1.5,0,1,1,2024-03-26,3,0
WONUM_1728,ASSET_006,LINE_002,390,MOTOR,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,LEAD_012,SUP_010,7.0,42.5,0,2,1,2024-03-26,3,0
WONUM_1323,ASSET_002,LINE_004,190,BUSHING,MATERIAL,WEAR,MISC,REPLACE,LEAD_042,SUP_003,3.0,8.166666666666668,0,2,0,2024-03-26,3,0
WONUM_300,ASSET_006,LINE_002,12,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,1.0,0.5,0,2,0,2024-03-26,3,0
WONUM_546,ASSET_002,LINE_004,18,BRACKET,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,3.0,1.5,0,3,0,2024-03-27,4,0
WONUM_192,ASSET_002,LINE_004,15,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_027,SUP_009,3.0,1.5,0,1,1,2024-03-27,4,0
WONUM_1406,ASSET_002,LINE_004,54,SWITCH,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,LEAD_043,SUP_009,3.0,6.0,0,1,1,2024-03-27,4,0
WONUM_019,ASSET_002,LINE_004,30,SWITCH,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,LEAD_027,SUP_009,3.0,1.5,0,1,1,2024-03-27,4,0
WONUM_076,ASSET_010,LINE_004,31,ROD,MECHANICAL,LOOSENESS,OPERATIONREL,ADJUST,LEAD_027,SUP_009,3.0,2.25,0,1,1,2024-03-27,4,0
WONUM_1298,ASSET_008,LINE_002,185,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,INVESTIGATE,LEAD_015,SUP_007,2.0,2.0,0,2,1,2024-03-27,4,0
WONUM_1159,ASSET_006,LINE_002,62,MOTOR,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_034,SUP_002,1.0,1.0,0,2,1,2024-03-27,4,0
WONUM_699,ASSET_002,LINE_004,250,BATTERY,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,LEAD_043,SUP_009,3.0,13.0,0,3,0,2024-03-28,5,0
WONUM_1581,ASSET_009,LINE_001,20,SWITCH,MECHANICAL,STICKING,MISC,RESET,LEAD_032,SUP_009,2.0,1.0,0,2,1,2024-03-28,5,0
WONUM_031,ASSET_002,LINE_004,105,BUSHING,MECHANICAL,STICKING,MISC,CLEAN,LEAD_040,SUP_002,2.0,4.0,0,2,1,2024-03-28,5,0
WONUM_992,ASSET_002,LINE_004,21,SWITCH,PNEUMATIC,CLOGWICONT,MISC,CLEAN,LEAD_040,SUP_002,3.0,1.5,0,3,0,2024-03-28,5,0
WONUM_610,ASSET_002,LINE_004,150,MACHINE LOADER,MECHANICAL,LOOSENESS,MISC,REPLACE,LEAD_044,SUP_002,3.0,2.0,0,3,0,2024-03-29,6,0
WONUM_1092,ASSET_002,LINE_004,472,PRESSURE TRANSDUCERS,INSTRUMENT,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_019,SUP_010,4.0,22.0,0,3,0,2024-03-29,6,0
WONUM_861,ASSET_001,LINE_002,60,VALVE,MECHANICAL,STICKING,MISC,CLEAN,LEAD_031,SUP_003,1.0,1.0,0,2,0,2024-03-31,1,1
WONUM_913,ASSET_006,LINE_002,15,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,2.0,1.0,0,3,0,2024-04-01,2,0
WONUM_616,ASSET_002,LINE_004,30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_037,SUP_003,3.0,2.25,0,3,0,2024-04-01,2,0
WONUM_525,ASSET_001,LINE_002,210,CABLE,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,LEAD_034,SUP_002,2.0,8.0,0,1,1,2024-04-01,2,0
WONUM_966,ASSET_005,LINE_002,75,HOSE,MATERIAL,BREAKAGE,MISC,REPLACE,LEAD_034,SUP_002,2.0,3.0,0,2,1,2024-04-01,2,0
WONUM_1744,ASSET_002,LINE_004,24,CLAMP,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_043,SUP_009,2.0,2.0,0,2,0,2024-04-01,2,0
WONUM_418,ASSET_002,LINE_004,7,BRACKET,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,1.0,0.25,0,3,0,2024-04-02,3,0
WONUM_328,ASSET_002,LINE_004,14,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_040,SUP_002,4.0,1.3333333333333333,0,1,1,2024-04-02,3,0
WONUM_1819,ASSET_002,LINE_004,45,CYLINDER,PNEUMATIC,OPEROUTOFSPEC,FAILRELMNGMT,ADJUST,LEAD_027,SUP_009,2.0,2.0,0,2,1,2024-04-02,3,0
WONUM_734,ASSET_006,LINE_002,10,PROGRAM,MECHANICAL,STICKING,MISC,RESET,LEAD_018,SUP_009,2.0,0.5,0,2,1,2024-04-02,3,0
WONUM_780,ASSET_010,LINE_004,7,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_037,SUP_003,3.0,1.0,0,2,0,2024-04-03,4,0
WONUM_1775,ASSET_003,LINE_002,8,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.1333333333333333,0,3,0,2024-04-04,5,0
WONUM_1605,ASSET_002,LINE_004,10,MACHINE LOADER,MATERIAL,FATIGUE,MISC,CLEAN,LEAD_020,SUP_010,3.0,1.5,0,3,0,2024-04-04,5,0
WONUM_591,ASSET_010,LINE_004,60,BELT,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_011,SUP_010,2.0,3.0,0,2,1,2024-04-04,5,0
WONUM_645,ASSET_005,LINE_002,44,MOTOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,2.0,2.0,0,2,0,2024-04-04,5,0
WONUM_1753,ASSET_009,LINE_001,30,OPERATOR DOOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_034,SUP_002,2.0,2.0,0,1,1,2024-04-05,6,0
WONUM_1175,ASSET_003,LINE_002,45,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,LEAD_015,SUP_007,2.0,1.0,0,3,0,2024-06-25,3,0
WONUM_476,ASSET_002,LINE_004,358,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_040,SUP_002,4.0,24.0,0,3,0,2024-04-06,7,1
WONUM_1892,ASSET_002,LINE_004,600,WIRE,ELECTRICAL,EARTHISOFAULT,OPERATIONREL,REPLACE,LEAD_027,SUP_009,4.0,22.0,0,3,0,2024-04-06,7,1
WONUM_474,ASSET_007,LINE_002,97,SWITCH,PNEUMATIC,OPEROUTOFSPEC,MISC,RESET,LEAD_031,SUP_003,3.0,2.4000000000000004,0,3,0,2024-04-08,2,0
WONUM_845,ASSET_007,LINE_002,8,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.0666666666666666,0,1,1,2024-04-08,2,0
WONUM_589,ASSET_002,LINE_004,25,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_037,SUP_003,2.0,1.1666666666666667,0,1,1,2024-04-08,2,0
WONUM_1098,ASSET_002,LINE_004,30,MOTOR,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_033,SUP_003,3.0,1.5,0,1,1,2024-04-09,3,0
WONUM_1938,ASSET_002,LINE_004,15,MIDEXER/INDEXER,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_027,SUP_009,1.0,0.25,0,2,0,2024-04-10,4,0
WONUM_1810,ASSET_006,LINE_002,17,COVER,MECHANICAL,STICKING,FAILRELMNGMT,RESET,LEAD_043,SUP_009,2.0,1.0,0,2,0,2024-04-10,4,0
WONUM_167,ASSET_002,LINE_004,180,VALVE,PNEUMATIC,OPEROUTOFSPEC,OPERATIONREL,REPLACE,LEAD_027,SUP_009,5.0,10.0,0,3,0,2024-04-11,5,0
WONUM_1557,ASSET_006,LINE_002,30,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,LEAD_034,SUP_002,1.0,1.0,0,1,1,2024-04-11,5,0
WONUM_1405,ASSET_001,LINE_002,300,PUMP,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,LEAD_034,SUP_002,2.0,6.0,0,1,1,2024-04-11,5,0
WONUM_1849,ASSET_006,LINE_002,45,CYLINDER,MECHANICAL,LEAKAGE,MISC,REPLACE,LEAD_034,SUP_002,1.0,1.5,0,1,1,2024-04-11,5,0
WONUM_1777,ASSET_001,LINE_002,10,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_015,SUP_007,1.0,0.5,0,2,0,2024-04-11,5,0
WONUM_758,ASSET_001,LINE_002,10,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,LEAD_015,SUP_007,2.0,1.0,0,3,0,2024-04-12,6,0
WONUM_1286,ASSET_002,LINE_004,720,BUSHING,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,INVESTIGATE,LEAD_027,SUP_009,3.0,30.0,0,3,0,2024-04-12,6,0
WONUM_1650,ASSET_010,LINE_004,10,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_037,SUP_003,2.0,0.6666666666666666,0,1,1,2024-04-12,6,0
WONUM_1014,ASSET_009,LINE_001,120,RAIL,EXTERNALINFL,CONTAMINT,MISC,ADJUST,LEAD_010,SUP_003,2.0,5.0,0,1,1,2024-04-12,6,0
WONUM_400,ASSET_006,LINE_002,120,WIRE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_012,SUP_010,3.0,7.5,0,3,0,2024-04-13,7,1
WONUM_1614,ASSET_002,LINE_004,40,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_033,SUP_003,2.0,2.0,0,1,1,2024-04-13,7,1
WONUM_1274,ASSET_002,LINE_004,20,DRIVE UNIT,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_033,SUP_003,2.0,1.0,0,1,1,2024-04-13,7,1
WONUM_1545,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_037,SUP_003,1.0,1.0,0,1,1,2024-04-13,7,1
WONUM_311,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_019,SUP_010,2.0,3.0,0,3,0,2024-04-14,1,1
WONUM_1105,ASSET_001,LINE_002,75,VALVE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_019,SUP_010,3.0,3.75,0,3,0,2024-04-15,2,0
WONUM_104,ASSET_002,LINE_004,18,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_039,SUP_002,2.0,0.8333333333333334,0,2,1,2024-04-15,2,0
WONUM_1971,ASSET_002,LINE_004,15,BUSHING,EXTERNALINFL,MISCEXTINFL,FAILRELMNGMT,RESET,LEAD_027,SUP_009,3.0,1.0,0,3,0,2024-04-16,3,0
WONUM_1491,ASSET_010,LINE_004,24,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_043,SUP_009,4.0,4.0,0,1,1,2024-04-16,3,0
WONUM_1256,ASSET_010,LINE_004,20,SWITCH,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,LEAD_028,SUP_009,2.0,0.8333333333333333,0,1,1,2024-04-16,3,0
WONUM_442,ASSET_006,LINE_002,10,COVER,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_032,SUP_009,1.0,0.1666666666666666,0,1,1,2024-04-16,3,0
WONUM_377,ASSET_005,LINE_002,130,PUMP,MECHANICAL,STICKING,MISC,REPLACE,LEAD_018,SUP_009,1.0,3.0,0,1,1,2024-04-16,3,0
WONUM_510,ASSET_006,LINE_002,210,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,LEAD_015,SUP_007,5.0,9.5,0,2,1,2024-04-16,3,0
WONUM_1374,ASSET_006,LINE_002,60,CABLE,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,LEAD_034,SUP_002,1.0,1.5,0,3,0,2024-04-17,4,0
WONUM_767,ASSET_002,LINE_004,20,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,LEAD_020,SUP_010,1.0,0.5,0,3,0,2024-04-18,5,0
WONUM_038,ASSET_009,LINE_001,90,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,LEAD_036,SUP_010,2.0,2.0,0,3,0,2024-04-18,5,0
WONUM_1747,ASSET_002,LINE_004,15,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_037,SUP_003,1.0,0.25,0,1,1,2024-04-18,5,0
WONUM_684,ASSET_009,LINE_001,35,CYLINDER,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_036,SUP_010,2.0,2.1666666666666665,0,2,0,2024-04-18,5,0
WONUM_1654,ASSET_006,LINE_002,15,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_012,SUP_010,2.0,1.0,0,3,0,2024-04-19,6,0
WONUM_057,ASSET_002,LINE_004,40,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,LEAD_027,SUP_009,4.0,3.0,0,1,1,2024-04-19,6,0
WONUM_1500,ASSET_009,LINE_001,60,ACTUATOR,MECHANICAL,STICKING,MISC,RESET,LEAD_038,SUP_002,2.0,4.0,0,3,0,2024-04-20,7,1
WONUM_1933,ASSET_002,LINE_004,15,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,LEAD_027,SUP_009,4.0,1.3333333333333333,0,3,0,2024-04-20,7,1
